,0
5958,(-2.8634517162020462e-15+4.576114305687671e-17j)
5959,(-2.1805081502949976e-15-6.20594444439568e-17j)
5960,(5.735629405749126e-16+1.2706096571264948e-16j)
5961,(-8.747707174816535e-16+4.967119204721158e-18j)
5962,(-6.614367328282556e-16-2.523397451513477e-17j)
5963,(1.423110048051125e-16+4.707473828965769e-18j)
5964,(-9.455887229424724e-16+7.184579153541353e-17j)
5965,(-9.064970997257424e-16-5.497105524121111e-17j)
5966,(1.8966473383850122e-16-5.9491570868429515e-18j)
5967,(5.110904087286581e-16+7.243378641052665e-17j)
5968,(1.1918789423725541e-15+5.445722603595964e-18j)
5969,(-1.140619278104585e-16-1.0345321587582898e-16j)
5970,(-3.5770327222996224e-16-1.2375576737296895e-17j)
5971,(2.7669806832882883e-16-5.0783855736916416e-17j)
5972,(-6.000373835420322e-15+1.2079668798211278e-16j)
5973,(-3.3381071486079234e-16+2.1730114939569182e-17j)
5974,(3.408662928484027e-15+3.311804191542787e-17j)
5975,(9.752980703637207e-16-9.401786077821517e-17j)
5976,(-9.625821480611763e-16+1.3256738064050943e-16j)
5977,(-1.5235136479962561e-15+4.040366289562817e-17j)
5978,(1.0063253237184891e-15-4.2971021122808246e-17j)
5979,(-1.180531493541085e-15-2.389350623614755e-17j)
5980,(-1.0560097720471288e-15-2.751796973753383e-18j)
5981,(-1.9007678855864257e-16+5.59422190722598e-17j)
5982,(-1.415968127912915e-15+4.866467086919741e-17j)
5983,(1.6052779618390112e-16-1.4202598837466576e-17j)
5984,(4.558230439477998e-16-7.133850237103256e-17j)
5985,(1.935585977384123e-16-5.401402044479671e-18j)
5986,(7.632216042432912e-16+8.267624954637954e-17j)
5987,(2.395893577233453e-16-4.348598502881497e-17j)
5988,(-2.4516791437007538e-15+3.4269007692099605e-17j)
5989,(3.129872247971935e-15-1.2702653216288656e-17j)
5990,(-5.152263296281031e-16+7.853261309072578e-17j)
5991,(-7.084630509305523e-16-8.73173346069076e-17j)
5992,(-1.2070034288205913e-15+2.3921685573011993e-18j)
5993,(-4.841828579906523e-16+1.1862653371514785e-16j)
5994,(-2.9870291784178867e-15-3.971393864618828e-17j)
5995,(3.4777279989197774e-16+4.293784981030982e-17j)
5996,(3.3894190705596486e-15-4.886100429706389e-17j)
5997,(1.3043448148635157e-17+1.8312054080432357e-18j)
5998,(-4.3021672065561575e-15+7.011982916448682e-17j)
5999,(6.311863232969828e-16+1.7065510141824317e-17j)
6000,(-4.708463112040266e-15+2.520638434936738e-17j)
6001,(-1.1043707696511623e-15+9.330328445440205e-17j)
6002,(-8.181218998653671e-16+2.578040606979528e-17j)
6003,(-6.987020198371658e-16+4.0432400308142355e-17j)
6004,(5.825711583155902e-16-8.017367000555867e-18j)
6005,(-1.5904757345661061e-15-2.453576938116544e-17j)
6006,(2.0786367042456383e-15-1.866408655640433e-16j)
6007,(-3.2422185728181954e-16+2.2427606068049514e-17j)
6008,(5.902951259074929e-15-3.237388529498078e-17j)
6009,(2.7208929836118444e-16+7.857606272135775e-18j)
6010,(3.2968657573417033e-16-7.896918049598357e-17j)
6011,(-5.923929469695936e-16+1.9722421412633205e-17j)
6012,(-5.58498042949025e-15+8.480348783242189e-17j)
6013,(1.3358600229331277e-16-2.4857972079505842e-17j)
6014,(2.3048116931681326e-15+9.769317705538016e-18j)
6015,(1.0500607841339788e-15+6.687752447680639e-17j)
6016,(-4.750278147583776e-16+4.001395912145192e-17j)
6017,(-4.4582726797075354e-15+5.544656394892575e-18j)
6018,(-5.356766004772994e-16+5.486471354416603e-18j)
6019,(-8.2493911632372705e-16-2.7613559018687245e-17j)
6020,(8.377775731910303e-16-6.980139141351693e-17j)
6021,(8.082923653880747e-16-4.278926616379678e-17j)
6022,(1.203249252514519e-16-2.1633513149341356e-17j)
6023,(-4.12122019545527e-16+4.824075957818355e-17j)
6024,(7.236632574442035e-17-2.5514866117666894e-17j)
6025,(7.021325529157717e-16+2.9314944221736787e-17j)
6026,(7.22825815689954e-16-8.378251437942019e-18j)
6027,(-1.987860403419888e-16-5.595392853050196e-17j)
6028,(-1.9407100371523675e-15-3.596849522508097e-17j)
6029,(4.550453771796864e-16+5.3113267489533984e-17j)
6030,(1.0496470626079013e-15-2.171697892344291e-17j)
6031,(-3.945786974346167e-15+4.568683419712588e-18j)
6032,(3.325215342765872e-16-1.9308934366319893e-17j)
6033,(-1.2853832406700737e-16+2.7004174887572716e-17j)
6034,(1.742505235172839e-16-1.2853775074277454e-16j)
6035,(-4.109184833247143e-15-8.740292034029866e-17j)
6036,(4.850013306995614e-16+5.4539342702798256e-17j)
6037,(-2.765309361952739e-15-1.3246956941355867e-16j)
6038,(4.511336005380721e-16+2.6181727711627186e-17j)
6039,(3.5022983070965257e-16+2.2858526470322987e-17j)
6040,(1.1630574428232485e-15-3.8739744761266727e-17j)
6041,(4.480655146313353e-16+8.996179634467567e-17j)
6042,(-6.7265280363577816e-18+8.976680634329351e-17j)
6043,(1.2444290062142602e-15+1.1149814194950873e-17j)
6044,(-3.0055282672571473e-15-6.606631364243754e-17j)
6045,(-2.7037467406331656e-16+2.6710880378270325e-17j)
6046,(8.3915411294805395e-16-2.119304575850651e-17j)
6047,(2.5635986438593086e-16+1.4247976116723912e-16j)
6048,(2.544833553338145e-16+2.810060931296988e-18j)
6049,(-3.1314015729631573e-15-4.8303513915924133e-17j)
6050,(9.518740826532704e-17+5.325432339180839e-17j)
6051,(1.2863708689895562e-15+5.699972863506849e-18j)
6052,(-2.1569701542479073e-16+1.2678913035807336e-17j)
6053,(5.106873048838701e-16-4.173548242004745e-17j)
6054,(-7.793575256566624e-16-5.676188480571178e-17j)
6055,(4.769556647400878e-16-5.0265859706986523e-17j)
6056,(2.975310626238792e-15+2.6974147564753973e-16j)
6057,(-8.429386552450899e-16-5.555655111730328e-17j)
6058,(4.004334171980184e-16-1.37286184031046e-18j)
6059,(1.360900455301699e-16-2.546620941656587e-17j)
6060,(7.20857205190867e-16+1.5861065233092903e-17j)
6061,(-9.964465421198953e-16-1.495127284571627e-17j)
6062,(-1.2301051038029208e-15-5.720655561214082e-17j)
6063,(-5.305199865752354e-15-6.995762434668495e-18j)
6064,(-8.28226751529878e-16+5.723381319048201e-17j)
6065,(-6.9771649054575e-17+4.6707678791001314e-18j)
6066,(1.7933646974309878e-16-5.489898090658536e-18j)
6067,(1.7965913903520308e-15-1.0058266816325705e-16j)
6068,(1.2005178206002897e-15-8.49403244097629e-17j)
6069,(1.1172349399581431e-15-8.351341511173857e-17j)
6070,(7.080300663775497e-16+7.404320192440988e-17j)
6071,(7.390821199082251e-16+2.6895776377647277e-17j)
6072,(6.218079753834559e-15-1.0145559037360682e-16j)
6073,(-9.454615978212099e-16+4.176280813009891e-17j)
6074,(-2.2270844984147456e-17-5.5791468461826e-17j)
6075,(7.561775081244529e-16+6.495440812166006e-17j)
6076,(-3.8672582394024627e-16+4.093804700975991e-17j)
6077,(-4.947875941217414e-16+5.740985193395591e-17j)
6078,(-2.149576470782781e-16+1.1511384861104872e-16j)
6079,(2.654037908971318e-16+1.0113940872263425e-16j)
6080,(-9.597248002496765e-16+2.6629073029389887e-17j)
6081,(1.0567561664297624e-15-5.672994605411836e-17j)
6082,(-8.702431310152732e-16+7.848248634714753e-17j)
6083,(3.050915346211694e-15-8.13953254163722e-17j)
6084,(-3.0094324907107834e-16+1.6938925735240538e-17j)
6085,(1.551291400077828e-15+1.876923321937573e-17j)
6086,(2.2957771138923653e-15+5.950378401786407e-17j)
6087,(-9.24510599810492e-17-1.2271246673850032e-17j)
6088,(3.4906711203953084e-16+7.349726557218852e-18j)
6089,(-3.82158529649942e-17-1.0947496822442978e-16j)
6090,(2.7611450369344276e-16+2.874412123001089e-17j)
6091,(1.5198197232202205e-15+5.781666331570296e-17j)
6092,(6.134848871509355e-16+3.139687616880665e-17j)
6093,(-1.0670770236680097e-15-1.9550598116289652e-16j)
6094,(7.907974271520567e-16+9.205481742967385e-17j)
6095,(-2.2799680624541784e-16-3.586801373721538e-17j)
6096,(-3.092654340319234e-15+3.089231520218217e-17j)
6097,(-1.4597928647589007e-15-3.4246002783707736e-18j)
6098,(5.398612613730159e-15+3.683417851651455e-18j)
6099,(-4.776365659714103e-16+6.234334618591068e-17j)
6100,(3.0334933800336537e-15+1.9554980275252269e-16j)
6101,(-2.599738410671915e-16+7.205412244788038e-17j)
6102,(-7.387181557757722e-16+4.716262280321715e-17j)
6103,(1.8048983909989716e-16+3.464056105932903e-17j)
6104,(1.496345594375452e-15+3.7819451297755924e-17j)
6105,(-1.0461402702956302e-16+1.4899459806589503e-16j)
6106,(-8.432097425248436e-16-1.0013948891462618e-16j)
6107,(1.856671046852116e-15+1.1102587509228936e-16j)
6108,(-5.719170195461573e-16-2.2671257024934234e-17j)
6109,(-1.3105934658830608e-16-2.0366080154665267e-17j)
6110,(4.068725122203397e-16+1.1473898153708364e-17j)
6111,(-1.1484986628103086e-15+6.66828428073009e-17j)
6112,(-3.2871407657489152e-15+3.491100683205271e-17j)
6113,(2.744474539521268e-16-2.6045996924612534e-17j)
6114,(-1.7098985724200591e-15-8.940038085142528e-18j)
6115,(-1.3037044975283294e-15+1.46580819087639e-17j)
6116,(-4.1574971003570695e-16-4.036375610222537e-17j)
6117,(-4.090674293548424e-15-1.428434704993019e-18j)
6118,(3.3901013400651966e-16-2.948981207154187e-17j)
6119,(3.751234214011944e-16+1.4647324919965397e-16j)
6120,(-5.23921876396846e-16+1.224460673461521e-16j)
6121,(-4.2669791992042394e-16+4.6419249074558414e-17j)
6122,(2.3365981529506014e-15+2.140079705746272e-16j)
6123,(3.757721727049365e-15+9.104492777805861e-17j)
6124,(9.889925610815704e-16-3.7102154854309657e-17j)
6125,(-4.0985942863143196e-16+2.361018800779685e-18j)
6126,(3.926784313310073e-15+8.385094169545739e-18j)
6127,(2.6669003139681707e-16+2.174693729015143e-17j)
6128,(-2.6827939585471545e-15-4.359806770326298e-17j)
6129,(5.5552719972918686e-15-1.205716182993295e-16j)
6130,(3.747081947112235e-16+3.273213863220025e-17j)
6131,(1.6736451517314562e-15-9.11366428393409e-17j)
6132,(-5.378645552775386e-16-7.53955812801288e-17j)
6133,(-9.401857642678263e-17-7.087534841795228e-17j)
6134,(-1.761990472704158e-15-2.520950592642919e-17j)
6135,(2.0955344461639054e-15+1.674316062439438e-17j)
6136,(-6.071510490750214e-16-2.5111982026609646e-17j)
6137,(9.985057029864455e-17+1.8532069949934276e-17j)
6138,(5.4976325115057635e-17-1.8771350566394862e-17j)
6139,(-3.679441824523288e-16-1.131796624013307e-16j)
6140,(6.847580449733642e-16-1.4485501470955203e-16j)
6141,(-5.131222072511934e-16-1.156147738607981e-16j)
6142,(3.5655135945510024e-16+1.1326379998855917e-17j)
6143,(1.9533178009831986e-16-4.065756161762267e-17j)
6144,(3.251683526719707e-16+3.5866425957277546e-19j)
6145,(-4.943487394069908e-16+2.5271597185659363e-17j)
6146,(-3.6574205559404513e-16+2.1682539916729437e-18j)
6147,(-3.0289173534378676e-18-1.2530833120342877e-16j)
6148,(5.2048609647440215e-16+5.4426524330202957e-17j)
6149,(-1.3288394515223846e-15-1.114332001256778e-16j)
6150,(-1.1342557438946674e-15+7.17074838320155e-18j)
6151,(-2.864133139928174e-15+1.0993291830793197e-16j)
6152,(-2.856084664391234e-16+2.3569142350288493e-17j)
6153,(-1.4407761547680277e-16+1.2230647547417567e-16j)
6154,(3.4531933042778726e-15-2.5569106226844864e-17j)
6155,(1.627500068214916e-17-8.423176948980247e-18j)
6156,(-1.2946522426254002e-16-3.195346007050351e-17j)
6157,(1.1936249671810958e-15-1.4380381967417395e-17j)
6158,(8.922794215884928e-17-3.3711276851807774e-17j)
6159,(6.682768080359924e-16-1.8371664627666027e-17j)
6160,(1.3296490819696677e-15+1.1355550546473631e-17j)
6161,(1.0180047760186118e-15+2.4025267793661813e-18j)
6162,(7.617935715775929e-16+3.6881491019642876e-18j)
6163,(2.3221595643383444e-15-3.1414202549806246e-17j)
6164,(1.2904285708756192e-15-7.609907670301289e-17j)
6165,(-1.6811373556509844e-16-4.858031576907096e-17j)
6166,(-7.519758645448998e-16-1.2928537289225604e-17j)
6167,(8.029989922131549e-16-1.3325837539541726e-16j)
6168,(6.473876060148734e-16+5.158092119717383e-18j)
6169,(1.0174371287804967e-15+3.4916736467592377e-17j)
6170,(3.72892281288725e-15-1.4626956304066646e-17j)
6171,(2.1985808818094696e-15+7.14404013264659e-18j)
6172,(1.1765288894907463e-15-2.239935442661566e-17j)
6173,(4.0942395901747723e-16+2.459769477601558e-17j)
6174,(-3.841203563048845e-15-9.572838981511088e-17j)
6175,(2.9580273606111484e-16-6.182265187906085e-18j)
6176,(4.141897449497612e-17+1.7358915129756233e-16j)
6177,(8.808063729485544e-17+1.5729141291781128e-16j)
6178,(-5.288376476209889e-16-2.90337498585851e-18j)
6179,(5.831543010530359e-16+1.1021965226161764e-16j)
6180,(2.4251446466757218e-15+5.094408402843201e-18j)
6181,(-1.329670319149655e-15+4.518523502876979e-17j)
6182,(2.938934064002211e-16-2.242624323636494e-16j)
6183,(-1.1565388423657022e-15-4.66301397304431e-17j)
6184,(1.5519805744536928e-15-4.512591509531408e-17j)
6185,(2.2598907152755195e-15+5.680432027712912e-17j)
6186,(6.405060361309123e-16-7.755545792926022e-17j)
6187,(-2.386000328246687e-15+1.5243618960987144e-18j)
6188,(2.1299665961101024e-16+6.648796263459425e-18j)
6189,(1.2053297523303015e-15+1.9624169272074596e-16j)
6190,(-7.058837432147879e-16-2.5245529970911593e-17j)
6191,(-4.0414509706097333e-16-2.198225792481532e-17j)
6192,(4.1730675278307353e-16-8.802962820927797e-17j)
6193,(3.1742060953057576e-15-9.270474370796618e-18j)
6194,(-1.6997065070276344e-15-1.4946870294115043e-17j)
6195,(-1.9891239278757312e-15+6.778960959143104e-17j)
6196,(1.735238120647636e-15-2.952275469784078e-16j)
6197,(-6.38754027063858e-16+3.806479846042145e-17j)
6198,(-1.8487141387762717e-15+2.81571159543174e-17j)
6199,(1.4179660552818734e-15+1.5962228376440366e-16j)
6200,(-1.069958992623627e-15-6.09802753693643e-17j)
6201,(-3.7245466345015606e-16-1.3377227992160108e-17j)
6202,(-1.1598464151898038e-15+1.1761044211787947e-17j)
6203,(1.642393115499069e-15-2.9681306083297893e-18j)
6204,(-2.7817300722780823e-15-5.91856837821638e-19j)
6205,(7.183572855406754e-16+5.3686681334134034e-17j)
6206,(-1.1338428277345646e-16+2.6843434569441856e-17j)
6207,(-6.723478400781972e-16-1.0477468364322889e-17j)
6208,(3.354323044022918e-16-1.585605316344495e-17j)
6209,(4.570673797426586e-16-1.2832955789328613e-17j)
6210,(1.5937769741841468e-16+4.064950593853133e-18j)
6211,(-2.2958219125508044e-16+6.128628677395588e-18j)
6212,(-3.323579479844602e-15-1.782554244575475e-17j)
6213,(-9.691052841737587e-16+6.685539510402243e-17j)
6214,(9.771976067934826e-16+7.414692165158798e-17j)
6215,(-1.004248832751421e-15+1.9087222192810166e-16j)
6216,(-2.259233740125063e-16-5.3922024024872495e-18j)
6217,(-4.13414069918232e-15-1.424945092144301e-17j)
6218,(6.021051624832468e-15-1.6900122418182714e-18j)
6219,(-3.406860722663741e-17+6.231963749678726e-17j)
6220,(2.042470313281956e-16+7.722933934775111e-17j)
6221,(8.466808665098338e-16+7.076804121420371e-17j)
6222,(2.8442623585692207e-15+1.3653550333142258e-16j)
6223,(-1.232112267495676e-15-2.9425536979606476e-17j)
6224,(1.279750286050057e-16+7.197022007502666e-17j)
6225,(-2.3083665982340484e-15-1.2277052117972382e-17j)
6226,(1.7217856460447823e-15-1.2746162556077322e-17j)
6227,(3.4144130995292075e-15+1.0295868639646596e-18j)
6228,(3.7915828629462167e-16+1.0402705393198792e-16j)
6229,(-7.358247697796279e-16-5.956227311457149e-17j)
6230,(-4.800805573857021e-16+1.7911255937871455e-17j)
6231,(-1.4008087739850096e-16-1.3234246758428654e-17j)
6232,(-1.3936031579975289e-15-3.1373661678321317e-18j)
6233,(1.111303532548213e-15-3.7991577558349516e-17j)
6234,(1.6491344132643814e-15-1.168685130778415e-17j)
6235,(2.0943734078981672e-15-1.101570752957037e-16j)
6236,(1.6724150042081566e-15+5.1679391115770603e-17j)
6237,(4.0068990414943097e-16-1.683598250156557e-17j)
6238,(2.6756290047773074e-16-2.4491679935055828e-17j)
6239,(-3.7822257983022213e-16-5.924543586106849e-18j)
6240,(1.5575413942417232e-16-1.7203699951296277e-17j)
6241,(1.146268191448756e-15-3.8300554561276775e-18j)
6242,(9.244750408878287e-16-1.2460665027151613e-17j)
6243,(7.176584216308378e-16+1.6077112634500845e-16j)
6244,(8.558167674924585e-16+1.3919514510782423e-16j)
6245,(1.169679975887038e-15+4.268473402570902e-17j)
6246,(-2.895087687816067e-15+3.6663725883087433e-17j)
6247,(-2.8782771872094255e-15+3.663211886178373e-17j)
6248,(-2.7888269874429797e-15-2.7602357410812115e-17j)
6249,(4.901441398445303e-15+9.655683810524934e-18j)
6250,(-1.4324197655709836e-15-2.5382316543217017e-17j)
6251,(-2.411523914860458e-15-2.4494198168436938e-17j)
6252,(1.2719644020809453e-16-1.9514752320284768e-17j)
6253,(5.868997040167969e-16+2.1725803182618953e-17j)
6254,(3.1848178835986185e-15+3.4215450863792317e-17j)
6255,(-1.896546070461387e-15-5.600695829690489e-17j)
6256,(-1.6280488802515026e-15-2.989479459278484e-17j)
6257,(2.577177080435844e-16-4.327835909100683e-17j)
6258,(6.437281130012758e-16-6.00212059918746e-17j)
6259,(9.869232844775106e-17-7.917681283653264e-17j)
6260,(1.101778385504835e-15+7.461294987219807e-17j)
6261,(4.847607314252944e-16+2.548389645202913e-17j)
6262,(-6.794202387908274e-16+5.0063351305828575e-17j)
6263,(-1.181111254461829e-16-4.15525092796533e-18j)
6264,(-3.591572780688112e-16-3.8362073203062315e-19j)
6265,(6.02507567456567e-17+6.466131727638402e-17j)
6266,(1.7537528920364973e-15+6.381483693586019e-17j)
6267,(-3.0116570571897247e-16-6.920513984184589e-17j)
6268,(-5.465729149202935e-15+7.712537845069385e-17j)
6269,(-1.4969473781636628e-15+1.887663352199429e-17j)
6270,(-1.1693275032982535e-15+3.131258670340164e-17j)
6271,(-7.605699005908234e-16-1.190891800371791e-16j)
6272,(2.564395017362698e-16+1.5659727290358488e-16j)
6273,(-7.92771208459175e-16-6.804756816015472e-18j)
6274,(1.1324153863854723e-16-7.881178061994051e-18j)
6275,(-9.787611705323418e-17+1.8355313124862526e-17j)
6276,(1.4900087311519639e-15+1.9668668910905645e-17j)
6277,(1.0069382703783594e-15+8.060867969290627e-17j)
6278,(1.77500764294294e-15-2.7226932040507817e-17j)
6279,(-1.2303483648105285e-15-7.636613942613406e-17j)
6280,(8.306152495688023e-16+3.286087366034121e-17j)
6281,(3.4249381781024585e-16+1.3906331642652248e-17j)
6282,(1.099990863068888e-15-2.887037360075168e-17j)
6283,(3.088895837005372e-16-1.4212836181599432e-17j)
6284,(4.199032054662409e-15+3.624341513181512e-17j)
6285,(-6.597714884947934e-16+3.925958992496137e-19j)
6286,(1.1040601826545621e-15+2.5225911449292533e-18j)
6287,(3.185627561743778e-15-1.1975197986673553e-17j)
6288,(-8.814875034180163e-16-2.116912128930341e-17j)
6289,(-7.0614132101288205e-16-1.5578011356151099e-18j)
6290,(-7.855965975963004e-16-8.648259740831143e-18j)
6291,(-1.9270326450928553e-16-4.9932867685134604e-17j)
6292,(4.905855583166434e-16+1.3699866765445438e-17j)
6293,(-6.979781232588997e-16+2.652107027689537e-17j)
6294,(-8.237431501674577e-16-7.429467977142599e-18j)
6295,(3.132980781773946e-16-9.899929705184448e-17j)
6296,(-2.4767322738350245e-16-1.0360922709112368e-16j)
6297,(1.081478021728348e-15+1.1751697876520139e-18j)
6298,(-3.3532094692088796e-16+1.5037953100873698e-16j)
6299,(1.046656831657559e-14-9.758516724718202e-17j)
6300,(-5.075123895512817e-15+8.283665922889638e-18j)
6301,(1.2802200468541731e-15-3.5434226348424086e-17j)
6302,(5.202963371854063e-16-7.773073149547878e-18j)
6303,(5.402949461115682e-16-1.930617357109757e-17j)
6304,(-2.673141995290258e-16+1.0990019556925536e-16j)
6305,(3.230844301323773e-16+1.5239441896591662e-16j)
6306,(5.490987577394459e-16-4.217380609225312e-17j)
6307,(-3.689873344040499e-16+1.9836737597614907e-17j)
6308,(-3.5153557512588674e-15-1.1550196174136873e-17j)
6309,(1.229574842299342e-34+3.667293455833898e-17j)
6310,(-1.246196169526336e-16-3.1719458535990307e-17j)
6311,(-3.5341917296711697e-16-9.365380902254842e-17j)
6312,(3.957381373858045e-17-1.1706404551835782e-16j)
6313,(-1.3963119378035139e-15-8.304614452890484e-17j)
6314,(1.4115457029839734e-16-4.420530936773295e-17j)
6315,(-4.503630772475392e-16-1.5644536455107727e-17j)
6316,(-3.3349691631477057e-16+5.402216252593621e-17j)
6317,(4.71172580581059e-16+4.073059495710478e-17j)
6318,(-3.9502264995550556e-16+2.072654874841543e-17j)
6319,(1.9262685668915243e-15-2.3628910116416808e-17j)
6320,(5.396260649527556e-17+4.494856816228105e-18j)
6321,(-2.1192410670821525e-15+8.252868856674196e-18j)
6322,(1.3007182608280277e-15+3.6588005552777845e-17j)
6323,(-2.254227808128915e-16+3.929517536724698e-17j)
6324,(2.4707318576573887e-15+3.186987399016659e-18j)
6325,(-4.370444226249954e-15-1.1088058607371023e-16j)
6326,(-4.484360894481032e-15+2.674459935680967e-17j)
6327,(-4.553403021930224e-16-1.1612986601430922e-16j)
6328,(-2.668813082551851e-16-5.997205423283675e-17j)
6329,(5.933944656952755e-16+4.224605695048773e-17j)
6330,(9.023997292133253e-16+1.393030434544397e-17j)
6331,(1.2054092553196257e-15+7.339804973824363e-19j)
6332,(1.1305576109271983e-15-3.467812263447547e-17j)
6333,(2.649659551109875e-16+3.8837472453834004e-17j)
6334,(-1.8310901450516975e-15+3.0760583837025493e-16j)
6335,(8.206020304435276e-16+4.081874522595261e-17j)
6336,(3.763798363329304e-15-7.57683154411443e-17j)
6337,(1.9405375922787773e-17+3.373049238181087e-17j)
6338,(-1.5834331922052662e-15-1.4469935528507267e-16j)
6339,(3.7962077395951785e-15-4.2162532040235297e-19j)
6340,(4.404643608233091e-15+1.48315004157045e-16j)
6341,(-3.352872394334506e-16+2.759201625774611e-17j)
6342,(-2.5613857542942475e-15-2.185788387138056e-17j)
6343,(2.573763368452653e-16+5.252323214236267e-18j)
6344,(3.928999867347632e-15-5.186753949750218e-17j)
6345,(-1.715627569064021e-16+1.0763130759515903e-16j)
6346,(1.5208953169000472e-15+1.5179932730689624e-16j)
6347,(-6.989146027275965e-16+1.2937012106304534e-16j)
6348,(1.2447550624325234e-15-1.382541624838796e-16j)
6349,(1.55282999098526e-15+9.098201023003191e-17j)
6350,(-8.126566495541038e-16+1.4980475791639123e-16j)
6351,(1.1826846280657141e-15-1.2694814006911159e-17j)
6352,(-8.105133375652079e-16+3.911602844566838e-17j)
6353,(-9.157943740302894e-16-6.3900726581934e-18j)
6354,(-9.990748110868427e-16-8.389758116362255e-18j)
6355,(6.409362247993697e-15-1.0063922831507824e-16j)
6356,(6.756867218962545e-16+9.470522165362267e-17j)
6357,(-9.009497217383559e-17-9.486903453409605e-17j)
6358,(1.1111825097827165e-15-8.35774466125296e-18j)
6359,(-9.54681320979097e-16+8.827637261135167e-18j)
6360,(1.0246384130603006e-15-8.839484270275555e-17j)
6361,(-3.3446434904291857e-16-5.272483305300629e-17j)
6362,(7.200498400299574e-16+1.305744652123633e-16j)
6363,(3.2706294170636575e-15+7.452617794968732e-17j)
6364,(-7.469347550819528e-16-1.3511333586000418e-16j)
6365,(8.227375318366836e-16-1.0966543723300845e-16j)
6366,(1.3852677358012166e-15-5.257235173535439e-17j)
6367,(-3.0388337243509294e-15+1.623992644597385e-17j)
6368,(-8.184226181550568e-16-1.8292194978209178e-17j)
6369,(-2.401991522512084e-15-1.570047050383437e-17j)
6370,(2.798229381799359e-16+1.9105281136339087e-17j)
6371,(-4.674912152184348e-16-2.186345903639173e-17j)
6372,(5.891928620320973e-16-4.1466840696249764e-17j)
6373,(-1.3010042859691504e-15+4.7361880424336886e-17j)
6374,(3.8500661450927264e-15+8.231094818787667e-20j)
6375,(-5.596083444493604e-16+5.648300571119557e-17j)
6376,(7.101714171354755e-16+1.4854499560858126e-17j)
6377,(6.837730869049939e-16-4.0361820074229515e-17j)
6378,(-3.652310516254398e-15-2.1027600256602654e-17j)
6379,(-1.7620364345109855e-16+4.988463733263945e-17j)
6380,(2.4447995150899436e-16+4.750772123506445e-17j)
6381,(1.6425438934356227e-16-3.5818120989015453e-17j)
6382,(1.3860263795349653e-15-6.921301318389979e-18j)
6383,(3.731574828005927e-15+9.450409335019769e-17j)
6384,(6.034605586437401e-15+8.305274401478598e-17j)
6385,(-1.9461406912509555e-15+3.353720829718242e-17j)
6386,(6.643770863473069e-16-2.8555298324918805e-17j)
6387,(9.557236825315933e-16+2.8714822166327894e-17j)
6388,(1.363950954633004e-15-4.968092669399879e-17j)
6389,(5.245036007555788e-16-5.383874199091015e-17j)
6390,(-1.254923748430351e-15+1.919208954328161e-17j)
6391,(-8.746318332463551e-16+5.77600741845649e-17j)
6392,(1.7501300633732696e-16-6.357693676235307e-17j)
6393,(7.598764080272512e-17+4.027970244571979e-17j)
6394,(1.5532386281797711e-15-6.727555755409635e-17j)
6395,(-2.0964938961204187e-15-5.094949963564832e-17j)
6396,(-1.0828837447536317e-15+2.6770274612324318e-17j)
6397,(8.348216119987248e-16+1.6588320969920823e-17j)
6398,(-1.1834203977106785e-15+5.034592199660486e-18j)
6399,(9.225844732243724e-16+2.7747635577571256e-17j)
6400,(-8.801485253413527e-16-6.354361928980426e-17j)
6401,(5.202532315801256e-16-2.4341263347725357e-17j)
6402,(-1.6587895998670856e-15-3.7379697523761337e-17j)
6403,(-1.1098878677083306e-15-4.994896626253181e-17j)
6404,(2.248413744600015e-16+3.136854429695783e-18j)
6405,(-8.622448343311669e-16+7.688225709695064e-17j)
6406,(-3.923529571772721e-16+2.7286698972180435e-17j)
6407,(-2.0720974501074645e-15+3.115243173283198e-17j)
6408,(-4.921677719621391e-15-5.9678530947860784e-18j)
6409,(1.189687751078694e-16-3.5545585850909314e-17j)
6410,(1.2182974129678235e-15-1.467884599091894e-17j)
6411,(-1.5363604556709375e-16+3.904059553001218e-17j)
6412,(2.4713027233917767e-16+1.8406084087692838e-18j)
6413,(5.507529388777239e-16-3.413989261556643e-17j)
6414,(-2.5510253584058162e-15-1.8284332669418266e-18j)
6415,(-5.265541499250325e-16-1.3175504051211066e-17j)
6416,(-1.1778129923144622e-16-1.3540401386216126e-16j)
6417,(1.3626653546667774e-15-2.5690377036951022e-17j)
6418,(9.243668936818975e-17+3.201482913206039e-17j)
6419,(-6.990720701555119e-16-1.0163209166748434e-17j)
6420,(1.5180388999390975e-15+9.333274373478501e-18j)
6421,(-7.532625560787388e-16-5.1791107211679915e-18j)
6422,(-2.325637475740897e-15-3.1173408639213514e-17j)
6423,(1.0651234838793974e-15-7.506360543439833e-17j)
6424,(9.192584224852485e-16+4.073117838565417e-17j)
6425,(2.2701584920633147e-15+2.1228753110326662e-17j)
6426,(7.340727741735288e-16-7.475395425668552e-17j)
6427,(-1.561491312432002e-15-6.801583550639785e-17j)
6428,(-4.063461681839239e-17-3.23164176828882e-17j)
6429,(-8.562580378389011e-16+6.712861341855296e-17j)
6430,(3.469898598433042e-16-3.2661822513987936e-17j)
6431,(-7.695563144044898e-16+1.721321796239447e-17j)
6432,(-4.262771885723635e-16-1.3715156136947312e-16j)
6433,(-4.7222524768015e-15-4.5667020678071164e-17j)
6434,(-4.157634237084836e-15+6.3887088770299785e-18j)
