,0
864,-31.718541698161644
865,-31.715884875604075
866,-31.715339722280753
867,-31.713329367394007
868,-31.713085949138232
869,-31.712306906619332
870,-31.710618512910564
871,-31.71057674186612
872,-31.709792346483592
873,-31.70449750511194
874,-31.702981608794246
875,-31.679713524449916
876,-31.673859710770756
877,-31.673859123751296
878,-31.666680205384207
879,-31.666679901619577
880,-31.666281776501947
881,-31.662205790768425
882,-31.658596363753755
883,-31.657204605581256
884,-31.65633993158338
885,-31.654528006787345
886,-31.646993054235157
887,-31.6459763769916
888,-31.64402513020193
889,-31.643419938844495
890,-31.643024513288946
891,-31.63783856618794
892,-31.636398327196883
893,-31.633741783838335
894,-31.63124714225543
895,-31.63111054310757
896,-31.62834739101079
897,-31.628341070818593
898,-31.627329240797447
899,-31.625658091389006
900,-31.62353673386705
901,-31.623371515713327
902,-31.619916694265697
903,-31.616020360719727
904,-31.61599768191022
905,-31.615257641873782
906,-31.613772252382507
907,-31.61268406204435
908,-31.612216854808388
909,-31.609731634229227
910,-31.60542316684973
911,-31.605383324796243
912,-31.60112040744757
913,-31.58946877333791
914,-31.587637178193027
915,-31.5860886564184
916,-31.57814365314757
917,-31.57571794100764
918,-31.574241419797705
919,-31.567974621374734
920,-31.567580036662434
921,-31.56089131431301
922,-31.558968327092536
923,-31.5544992413575
924,-31.552741336027985
925,-31.54357399699562
926,-31.542540148940418
927,-31.54136191261275
928,-31.53633451351483
929,-31.535770239704316
930,-31.534269615928803
931,-31.533450707980748
932,-31.52943841305152
933,-31.528635532435505
934,-31.510128287539604
935,-31.509576211101283
936,-31.505597303385343
937,-31.505249670704433
938,-31.50509017897548
939,-31.5029562603003
940,-31.496065030478512
941,-31.494896548540858
942,-31.47690094473409
943,-31.470507627372815
944,-31.46718705393193
945,-31.465870723596343
946,-31.464917893652025
947,-31.46464027997231
948,-31.458184525943725
949,-31.45686699747589
950,-31.453753003902488
951,-31.453419084138673
952,-31.45008627472087
953,-31.445771677359513
954,-31.444059871511516
955,-31.44102165115831
956,-31.438635699531975
957,-31.435542334582845
958,-31.4322910465001
959,-31.43198070457685
960,-31.42883652293178
961,-31.424650782410556
962,-31.423269755586123
963,-31.422852508378995
964,-31.416668146341184
965,-31.416357511487973
966,-31.416109581198192
967,-31.415665940589342
968,-31.414580621593068
969,-31.41291690649895
970,-31.412016720613043
971,-31.410778861925685
972,-31.406701589333604
973,-31.404245390612502
974,-31.40401616335122
975,-31.40278598241943
976,-31.40258846271894
977,-31.399712944733363
978,-31.39460537137746
979,-31.394247167306293
980,-31.392373354279293
981,-31.390502283391367
982,-31.3857397348614
983,-31.385665169566618
984,-31.38452973172521
985,-31.383626750450553
986,-31.383286761229396
987,-31.382519334674825
988,-31.37948989440969
989,-31.3777588300529
990,-31.376279759287293
991,-31.376218617860832
992,-31.374058330038807
993,-31.36958494352447
994,-31.3631125869914
995,-31.362421109776125
996,-31.360170300162192
997,-31.354607149188197
998,-31.35434083712013
999,-31.353326090480095
1000,-31.346135473376254
1001,-31.34559270989785
1002,-31.34386007960872
1003,-31.340767438413106
1004,-31.338345451257602
1005,-31.337950975814337
1006,-31.335586114111774
1007,-31.334554499508478
1008,-31.333613682396166
1009,-31.331549937751017
1010,-31.328688411086084
1011,-31.32762812700277
1012,-31.32480132720384
1013,-31.32429744372185
1014,-31.319389872803356
1015,-31.318256103860016
1016,-31.31681615751956
1017,-31.314119353438816
1018,-31.313654408064117
1019,-31.311424350086483
1020,-31.3079120423757
1021,-31.30618509711493
1022,-31.304647345252334
1023,-31.302373905921815
1024,-31.300846166179728
1025,-31.300286403665094
1026,-31.297916755701504
1027,-31.29476540188078
1028,-31.289892465750544
1029,-31.282831995096245
1030,-31.282049524321344
1031,-31.280972685323196
1032,-31.279383664404808
1033,-31.27310636031671
1034,-31.271296106612596
1035,-31.27020584878377
1036,-31.267493337400843
1037,-31.26530831495248
1038,-31.25999618665341
1039,-31.259340568620225
1040,-31.254426792814435
1041,-31.251953400783982
1042,-31.25155167973869
1043,-31.24498535253603
1044,-31.244644485790868
1045,-31.238992949684036
1046,-31.23874821649182
1047,-31.23863618618846
1048,-31.237797221929426
1049,-31.234013308914736
1050,-31.22560788283893
1051,-31.225364310440224
1052,-31.220260712092365
1053,-31.210448211434578
1054,-31.205551548470908
1055,-31.205254658417957
1056,-31.2048437926065
1057,-31.198622057197714
1058,-31.1943469068385
1059,-31.1914931905254
1060,-31.190978107222527
1061,-31.188160140184817
1062,-31.187243053412942
1063,-31.18497512322101
1064,-31.18462729848557
1065,-31.18374698743595
1066,-31.182743210847764
1067,-31.179226031721782
1068,-31.1730370044541
1069,-31.171533610355873
1070,-31.168436807117875
1071,-31.166969488300865
1072,-31.166145556589875
1073,-31.15181000035865
1074,-31.151164615617816
1075,-31.15002361841522
1076,-31.146220789075105
1077,-31.145949494633946
1078,-31.14530974761497
1079,-31.143387258986532
1080,-31.143358308606572
1081,-31.142608364985218
1082,-31.13914354683139
1083,-31.137548724020633
1084,-31.136269168907234
1085,-31.135969143870632
1086,-31.13358325293171
1087,-31.133120275678
1088,-31.13162395002965
1089,-31.13153445040014
1090,-31.12993386413835
1091,-31.129088128885012
1092,-31.124229042121655
1093,-31.121121380487168
1094,-31.11906932810099
1095,-31.116355491451138
1096,-31.11347251587999
1097,-31.11171056711061
1098,-31.11035839205802
1099,-31.10922565166063
1100,-31.10770932515854
1101,-31.107538702395605
1102,-31.106817098260123
1103,-31.1056769389389
1104,-31.104009447191075
1105,-31.102884344225977
1106,-31.101759906338398
1107,-31.100598290566666
1108,-31.09610080518238
1109,-31.0958059561069
1110,-31.08780629108692
1111,-31.080012809351963
1112,-31.072774146875005
1113,-31.071716666957723
1114,-31.069981774084436
1115,-31.068898224879288
1116,-31.06729165824749
1117,-31.063441726057324
1118,-31.06268905755402
1119,-31.061672932867616
1120,-31.057380040224047
1121,-31.056156397983713
1122,-31.056142800483435
1123,-31.055603307328223
1124,-31.053316328037457
1125,-31.049880449163606
1126,-31.04746789661948
1127,-31.044596139425604
1128,-31.040789205408593
1129,-31.03940326979058
1130,-31.039345209453575
1131,-31.03727989488298
1132,-31.035371147017436
1133,-31.03190168342629
1134,-31.030511208848136
1135,-31.030493704154022
1136,-31.02997748331565
1137,-31.027321020604447
1138,-31.027258813492345
1139,-31.024294919570778
1140,-31.023569351809517
1141,-31.021100336683627
1142,-31.01592954599402
1143,-31.01544144436599
1144,-31.0133378091411
1145,-31.013190583964
1146,-31.012433278988844
1147,-31.01228037419363
1148,-31.010880729930108
1149,-31.00925744014695
1150,-31.004248223742103
1151,-31.00227904228171
1152,-30.999962889506133
1153,-30.99422606014654
1154,-30.993746595352242
1155,-30.99333569547258
1156,-30.993033622679924
1157,-30.99172210127633
1158,-30.990307227826932
1159,-30.990210666763122
1160,-30.98671424092686
1161,-30.984813794854347
1162,-30.984799979375943
1163,-30.982874334827706
1164,-30.977940379632674
1165,-30.97648778870413
1166,-30.974869391088202
1167,-30.97267651303637
1168,-30.968479846936365
1169,-30.96263127486403
1170,-30.962011786939396
1171,-30.961351606735278
1172,-30.961300872670254
1173,-30.96114351527839
1174,-30.957657245775653
1175,-30.954128527728432
1176,-30.953638392245605
1177,-30.951045348545346
1178,-30.94162996564857
1179,-30.94081521383612
1180,-30.936040530705657
1181,-30.93532366664166
1182,-30.93489192899948
1183,-30.933991133181824
1184,-30.933721682496397
1185,-30.93312537039522
1186,-30.933084557084975
1187,-30.932957454535025
1188,-30.929346394220858
1189,-30.923910765239235
1190,-30.921437018147913
1191,-30.919781827809864
1192,-30.917008958300244
1193,-30.914675650353395
1194,-30.9141665793851
1195,-30.911984634655674
1196,-30.910851409848476
1197,-30.90752716193531
1198,-30.90558323041989
1199,-30.902018434398727
1200,-30.89605823649686
1201,-30.894184873326683
1202,-30.893629836782782
1203,-30.89344020409563
1204,-30.883790029659405
1205,-30.877687566717974
1206,-30.877566044171957
1207,-30.87646251420936
1208,-30.875398924254004
1209,-30.874903272593368
1210,-30.873260417091906
1211,-30.872531048605893
1212,-30.86360525372031
1213,-30.862614144347063
1214,-30.861753606101956
1215,-30.854703219451363
1216,-30.853334656185506
1217,-30.852163044012826
1218,-30.85163839904866
1219,-30.85104254157028
1220,-30.84854736084504
1221,-30.845028558013972
1222,-30.84308964436953
1223,-30.84213188251089
1224,-30.840263492800815
1225,-30.83126254480133
1226,-30.82964717713619
1227,-30.827002181485884
1228,-30.825269473781667
1229,-30.82460559322825
1230,-30.824219776741774
1231,-30.822929498005813
1232,-30.817642421345592
1233,-30.816826154701552
1234,-30.816674882982152
1235,-30.81613909255793
1236,-30.816121601300836
1237,-30.80641453043507
1238,-30.805431287847913
1239,-30.803129741617383
1240,-30.80191802281575
1241,-30.800405998371282
1242,-30.798672382183213
1243,-30.798572105754573
1244,-30.788067595333082
1245,-30.78575049346564
1246,-30.78436514080445
1247,-30.783679807546683
1248,-30.782540172972357
